time,Value
256.46,11681.0458984375
256.47998,11037.54688
256.5,10381.20703
256.52,9716.3486328125
256.54,9047.2958984375
256.56,8376.1572265625
256.58,7696.429688
256.6,6999.4365234375
256.62,6283.57373046875
256.63998,5551.7138671875
256.66,4811.21826171875
256.68,4071.54711914063
256.69998,3332.76147460938
256.72,2586.90014648438
256.74,1825.43310546875
256.75998,1044.42810058594
256.78,246.6308594
256.8,-561.7272949
256.82,-1373.650269
256.84,-2184.980713
256.86,-2994.993896
256.88,-3804.093018
256.9,-4610.486816
256.91998,-5409.868652
256.94,-6197.629883
256.96,-6970.462402
256.97998,-7730.339844
257,-8484.248047
257.02,-9237.962891
257.04,-9991.186523
257.06,-10738.02734
257.08,-11470.9834
257.1,-12187.96094
257.12,-12892.91016
257.13998,-13590.73828
257.16,-14284.01367
257.18,-14974.58789
257.19998,-15661.82715
257.22,-16341.67871
257.24,-17007.93945
257.25998,-17655.75977
257.28,-18286.86133
257.3,-18905.70703
257.32,-19512.91602
257.34,-20105.79883
257.36,-20683.61523
257.38,-21248.83789
257.4,-21806.91406
257.41998,-22360.35742
257.44,-22907.94922
257.46,-23446.08008
257.47998,-23971.05664
257.5,-24478.14648
257.52,-24963.08789
257.54,-25424.07617
257.56,-25865.08203
257.58,-26292.05273
257.6,-26706.33008
257.62,-27104.16406
257.63998,-27480.72461
257.66,-27833.50195
257.68,-28163.89258
257.69998,-28473.94922
257.72,-28765.04492
257.74,-29038.83984
257.75998,-29296.19531
257.78,-29538.52344
257.8,-29766.81445
257.82,-29983.08203
257.84,-30190.03906
257.86,-30389.17383
257.88,-30577.20703
257.9,-30748.24023
257.91998,-30897.38281
257.94,-31023.08203
257.96,-31128.32813
257.97998,-31216.90625
258,-31291.35352
258.02,-31352.33594
258.04,-31398.71094
258.06,-31428.05859
258.08,-31439.92969
258.1,-31435.20313
258.12,-31416.03711
258.13998,-31383.58789
258.16,-31336.71289
258.18,-31272.56641
258.19998,-31188.49805
258.22,-31085.41797
258.24,-30963.85938
258.25998,-30823.95313
258.28,-30663.16992
258.3,-30477.74219
258.32,-30265.32227
258.34,-30024.30078
258.36,-29757.4043
258.38,-29470.06445
258.4,-29166.65234
258.41998,-28849.86133
258.44,-28520.78125
258.46,-28179.06055
258.47998,-27825.41406
258.5,-27462.7168
258.52,-27092.54297
258.54,-26715.25391
258.56,-26330.21289
258.58,-25935.91016
258.6,-25529.5957
258.62,-25111.76953
258.63998,-24685.51758
258.66,-24249.57031
258.68,-23802.86328
258.69998,-23342.91602
258.72,-22863.58398
258.74,-22361.18164
258.75998,-21836.33984
258.78,-21290.08008
258.8,-20723.375
258.82,-20138.39063
258.84,-19534.79102
258.86,-18909.9082
258.88,-18262.95703
258.9,-17596.59766
258.91998,-16914.68555
258.94,-16221.23535
258.96,-15516.85742
258.97998,-14801.05078
259,-14076.14551
259.02,-13343.55273
259.04,-12607.36035
259.06,-11872.66504
259.08,-11140.48535
259.1,-10409.24805
259.12,-9678.339844
259.13998,-8946.19043
259.16,-8209.926758
259.18,-7471.300293
259.19998,-6736.257813
259.22,-6005.655762
259.24,-5275.74707
259.25998,-4545.397949
259.28,-3812.962158
259.3,-3075.087646
259.32,-2329.59082
259.34,-1575.2677
259.36,-811.6449585
259.38,-37.13737488
259.4,749.923889160156
259.41998,1548.16040039063
259.44,2353.6142578125
259.46,3160.28173828125
259.47998,3960.27221679688
259.5,4749.51611328125
259.52,5528.03662109375
259.54,6295.45263671875
259.56,7051.05810546875
259.58,7797.18798828125
259.6,8535.1689453125
259.62,9262.78125
259.63998,9979.902344
259.66,10688.0478515625
259.68,11388.97266
259.69998,12087.4521484375
259.72,12786.42578
259.74,13487.6982421875
259.75998,14190.7998046875
259.78,14896.0302734375
259.8,15604.427734375
259.82,16313.1376953125
259.84,17017.40234
259.86,17710.962890625
259.88,18385.716796875
259.9,19036.79297
259.91998,19661.50391
259.94,20258.84766
259.96,20832.8125
259.97998,21389.65625
260,21933.048828125
260.02,22464.50391
260.04,22983.54297
260.06,23488.23438
260.08,23977.08984
260.1,24450.310546875
260.12,24908.845703125
260.13998,25352.75781
260.16,25782.212890625
260.18,26197.564453125
260.19998,26600.369140625
260.22,26993.26563
260.24,27375.20703
260.25998,27741.798828125
260.28,28089.115234375
260.3,28417.060546875
260.32,28725.72266
260.34,29016.24609
260.36,29293.111328125
260.38,29563.78125
260.4,29835.583984375
260.41998,30111.466796875
260.44,30387.431640625
260.46,30658.166015625
260.47998,30920.61328
260.5,31170.46094
260.52,31400.779296875
260.54,31604.79297
260.56,31779.455078125
260.58,31925.201171875
260.6,32042.724609375
260.62,32131.08203
260.63998,32188.96484
260.66,32216.67969
260.68,32217.32422
260.69998,32191.017578125
260.72,32133.77734
260.74,32044.23047
260.75998,31927.474609375
260.78,31792.189453125
260.8,31646.52734
260.82,31496.12891
260.84,31342.392578125
260.86,31184.775390625
260.88,31022.01563
260.9,30853.255859375
260.91998,30675.787109375
260.94,30487.51953
260.96,30288.23438
260.97998,30075.564453125
261,29847.775390625
261.02,29603.369140625
261.04,29342.61328
261.06,29068.35156
261.08,28782.396484375
261.1,28479.59766
261.12,28153.544921875
261.13998,27804.564453125
261.16,27434.876953125
261.18,27046.17578
261.19998,26640.82813
261.22,26220.33203
261.24,25786.63281
261.25998,25342.224609375
261.28,24887.26563
261.3,24420.23438
261.32,23939.919921875
261.34,23443.49219
261.36,22927.34375
261.38,22390.26953
261.4,21828.232421875
261.41998,21237.65234
261.44,20620.111328125
261.46,19981.443359375
261.47998,19322.830078125
261.5,18644.32813
261.52,17949.615234375
261.54,17241.154296875
261.56,16525.35547
261.58,15809.091796875
261.6,15089.4169921875
261.62,14363.533203125
261.63998,13635.6337890625
261.66,12910.8486328125
261.68,12189.69922
261.69998,11472.78906
261.72,10762.7705078125
261.74,10062.9716796875
261.75998,9375.9638671875
261.78,8695.976563
261.8,8011.9599609375
261.82,7320.71923828125
261.84,6624.1044921875
261.86,5917.917969
261.88,5196.37841796875
261.9,4457.82763671875
261.91998,3706.02026367188
261.94,2947.96362304688
261.96,2186.322266
261.97998,1417.41967773438
262,638.629577636719
262.02,-150.4522552
262.04,-952.6560059
262.06,-1770.670166
262.08,-2605.644531
262.1,-3456.719971
262.12,-4317.050781
262.13998,-5177.705078
262.16,-6033.866211
262.18,-6883.341309
262.19998,-7723.642578
262.22,-8553.617188
262.24,-9374.382813
262.25998,-10187.27246
262.28,-10993.19434
262.3,-11790.02441
262.32,-12572.8125
262.34,-13334.00488
262.36,-14066.9082
262.38,-14766.90625
262.4,-15433.26465
262.41998,-16072.39941
262.44,-16695.62109
262.46,-17313.98633
262.47998,-17935.51172
262.5,-18564.63477
262.52,-19203.32617
262.54,-19850.98828
262.56,-20503.40625
262.58,-21155.77734
262.6,-21803.2168
262.62,-22439.12305
262.63998,-23057.14453
262.66,-23653.80273
262.68,-24230.30078
262.69998,-24790.65625
262.72,-25337.55078
262.74,-25868.82617
262.75998,-26378.03516
262.78,-26858.42383
262.8,-27306.83398
262.82,-27723.80078
262.84,-28113.15625
262.86,-28482.30078
262.88,-28838.17969
262.9,-29184.07227
262.91998,-29519.69141
262.94,-29843.14063
262.96,-30154.71875
262.97998,-30456.38477
263,-30748.12695
263.02,-31026.49219
263.04,-31288.08203
263.06,-31530.67773
263.08,-31754.16211
263.1,-31962.64844
263.12,-32159.17773
263.13998,-32345.99219
263.16,-32522.01563
263.18,-32680.32813
263.19998,-32813.1875
263.22,-32916.67188
263.24,-32992.22266
263.25998,-33043.89844
263.28,-33075.46484
263.3,-33089.33984
263.32,-33087.47266
263.34,-33071.02734
263.36,-33041.27734
263.38,-32999.69922
263.4,-32947.42969
263.41998,-32883.73047
263.44,-32805.89453
263.46,-32708.6543
263.47998,-32587.32813
263.5,-32442.94336
263.52,-32279.55273
263.54,-32100.22656
263.56,-31906.54688
263.58,-31696.76563
263.6,-31469.68945
263.62,-31225.71484
263.63998,-30965.99805
263.66,-30691.82031
263.68,-30403.81641
263.69998,-30101.72656
263.72,-29784.26367
263.74,-29447.14063
263.75998,-29086.35938
263.78,-28702.73633
263.8,-28298.83984
263.82,-27876.08203
263.84,-27434.2207
263.86,-26970.05859
263.88,-26481.60938
263.9,-25971.7168
263.91998,-25442.86328
263.94,-24896.125
263.96,-24333.00195
263.97998,-23753.50195
264,-23157.66602
264.02,-22545
264.04,-21914.75
264.06,-21269.69141
264.08,-20613.76367
264.1,-19949.07813
264.12,-19274.03125
264.13998,-18583.5293
264.16,-17875.03711
264.18,-17152.21094
264.19998,-16419.49219
264.22,-15678.78613
264.24,-14932.45508
264.25998,-14183.20215
264.28,-13430.75977
264.3,-12676.49805
264.32,-11922.05859
264.34,-11166.46582
264.36,-10411.0957
264.38,-9657.96875
264.4,-8903.866211
264.41998,-8144.007324
264.44,-7379.178223
264.46,-6612.629883
264.47998,-5846.840332
264.5,-5079.637207
264.52,-4306.496582
264.54,-3522.23999
264.56,-2726.111572
264.58,-1918.544067
264.6,-1097.768555
264.62,-265.90979
264.63998,569.7246094
264.66,1403.42077636719
264.68,2233.29174804688
264.69998,3057.63842773438
264.72,3873.9697265625
264.74,4680.25146484375
264.75998,5477.07861328125
264.78,6269.43212890625
264.8,7062.91357421875
264.82,7857.90283203125
264.84,8652.458984
264.86,9447.474609
264.88,10243.1708984375
264.9,11037.8271484375
264.91998,11829.36328
264.94,12615.19922
264.96,13395.646484375
264.97998,14171.1455078125
265,14938.583984375
265.02,15693.4970703125
265.04,16432.26172
265.06,17152.892578125
265.08,17853.9375
265.1,18532.962890625
265.12,19190.33203
265.13998,19831.33984
265.16,20462.376953125
265.18,21087.646484375
265.19998,21708.69922
265.22,22325.912109375
265.24,22941.388671875
265.25998,23555.87109
265.28,24164.53906
265.3,24761.068359375
265.32,25341.931640625
265.34,25907.125
265.36,26457.96875
265.38,26993.30469
265.4,27510.361328125
265.41998,28008.509765625
265.44,28488.330078125
265.46,28947.85156
265.47998,29382.251953125
265.5,29788.740234375
265.52,30168.369140625
265.54,30523.59766
265.56,30855.05469
265.58,31164.00391
265.6,31452.091796875
265.62,31721.990234375
265.63998,31975.64844
265.66,32210.57813
265.68,32423.80078
265.69998,32616.314453125
265.72,32789.82031
265.74,32945.00391
265.75998,33081.33984
265.78,33197.19531
265.8,33294.56641
265.82,33377.55859
265.84,33447.08984
265.86,33502.94922
265.88,33541.36328
265.9,33555.57813
265.91998,33544.32422
265.94,33509.66797
265.96,33455.33594
265.97998,33383.19922
266,33294.125
266.02,33189.67578
266.04,33071.47656
266.06,32939.09766
266.08,32790.92188
266.1,32630.072265625
266.12,32456.158203125
266.13998,32269.64844
266.16,32068.900390625
266.18,31847.41016
266.19998,31607.56641
266.22,31360.86719
266.24,31107.451171875
266.25998,30840.05078
266.28,30556.21875
266.3,30255.75391
266.32,29934.30469
266.34,29585.58984
266.36,29209.115234375
266.38,28807.615234375
266.4,28389.46094
266.41998,27956.20313
266.44,27499.89844
266.46,27015.529296875
266.47998,26507.689453125
266.5,25981.509765625
266.52,25432.43359
266.54,24851.60156
266.56,24237.462890625
266.58,23600.189453125
266.6,22949.22266
266.62,22285.94141
266.63998,21611.853515625
266.66,20934.154296875
266.68,20258.017578125
266.69998,19583.107421875
266.72,18901.13672
266.74,18208.14844
266.75998,17509.39063
266.78,16807.525390625
266.8,16103.4775390625
266.82,15397.84766
266.84,14692.20703
266.86,13990.2021484375
266.88,13289.5830078125
266.9,12576.7626953125
266.91998,11841.275390625
266.94,11084.9443359375
266.96,10312.9873046875
266.97998,9526.6591796875
267,8725.5830078125
267.02,7911.40869140625
267.04,7089.72509765625
267.06,6263.84619140625
267.08,5434.191406
267.1,4600.335938
267.12,3760.857422
267.13998,2914.558594
267.16,2057.19311523438
267.18,1185.91552734375
267.19998,307.353820800781
267.22,-565.7718506
267.24,-1424.856567
267.25998,-2272.165527
267.28,-3114.919678
267.3,-3958.7229
267.32,-4805.4375
267.34,-5654.846191
267.36,-6505.407715
267.38,-7353.209961
267.4,-8193.040039
267.41998,-9021.320313
267.44,-9837.647461
267.46,-10642.16992
267.47998,-11432.89648
267.5,-12207.12402
267.52,-12965.27246
267.54,-13712.2041
267.56,-14452.02539
267.58,-15182.68848
267.6,-15899.29688
267.62,-16596.91211
267.63998,-17272.73242
267.66,-17928.63672
267.68,-18569.8418
267.69998,-19204.33594
267.72,-19842.06836
267.74,-20489.6582
267.75998,-21145.05078
267.78,-21800.76172
267.8,-22449.45313
267.82,-23088.98633
267.84,-23720.11328
267.86,-24342.44336
267.88,-24953.24023
267.9,-25549.2793
267.91998,-26129.00977
267.94,-26690.71289
267.96,-27232.51563
267.97998,-27752.38672
268,-28246.71875
268.02,-28709.87109
268.04,-29135.74805
268.06,-29521.42969
268.08,-29873.26367
268.1,-30205.35742
268.12,-30531.40039
268.13998,-30858.60938
268.16,-31187.83594
268.18,-31514.25391
268.19998,-31832.15039
268.22,-32137.7793
268.24,-32428.99023
268.25998,-32706.19922
268.28,-32970.72266
268.3,-33219.87891
268.32,-33449.82422
268.34,-33657.29688
268.36,-33839.30078
268.38,-33995.25391
268.4,-34123.51953
268.41998,-34219.60938
268.44,-34280.05469
268.46,-34304.54297
268.47998,-34296.91406
268.5,-34264.78906
268.52,-34218.85156
268.54,-34168.5625
268.56,-34119.44531
268.58,-34070.57813
268.6,-34014.37891
268.62,-33942.25391
268.63998,-33850.17188
268.66,-33738.29297
268.68,-33609.75391
268.69998,-33466.49609
268.72,-33309.42578
268.74,-33136.46484
268.75998,-32943.13672
268.78,-32727.73047
268.8,-32487.83789
268.82,-32221.43164
268.84,-31930.00195
268.86,-31611.75977
268.88,-31263.94141
268.9,-30890.10156
268.91998,-30496.5293
268.94,-30089.50586
268.96,-29675.2793
268.97998,-29253.16406
269,-28815.31641
269.02,-28354.83594
269.04,-27866.62891
269.06,-27346.83594
269.08,-26799.39063
269.1,-26230.41016
269.12,-25644.75391
269.13998,-25047.56055
269.16,-24439.45703
269.18,-23819.69727
269.19998,-23191.65234
269.22,-22556.96484
269.24,-21914.00781
269.25998,-21261.59766
269.28,-20597.84766
269.3,-19924.49219
269.32,-19245.8125
269.34,-18565.21484
269.36,-17884.69336
269.38,-17204.0332
269.4,-16522.44141
269.41998,-15836.14941
269.44,-15137.21289
269.46,-14420.72852
269.47998,-13688.2373
269.5,-12942.30469
269.52,-12186.74902
269.54,-11424.78418
269.56,-10656.82227
269.58,-9883.133789
269.6,-9101.787109
269.62,-8311.580078
269.63998,-7512.314941
269.66,-6702.017578
269.68,-5881.240723
269.69998,-5050.203613
269.72,-4208.62793
269.74,-3359.582031
269.75998,-2507.109619
269.78,-1653.860107
269.8,-800.7442627
269.82,52.6894836425781
269.84,910.682189941406
269.86,1776.72106933594
269.88,2650.68701171875
269.9,3528.10400390625
269.91998,4404.332031
269.94,5276.2724609375
269.96,6142.8603515625
269.97998,7003.128906
270,7854.89599609375
270.02,8698.138672
270.04,9533.773438
270.06,10361.8466796875
270.08,11182.048828125
270.1,11993.935546875
270.12,12796.8623046875
270.13998,13590.6337890625
270.16,14374.4013671875
270.18,15145.8623046875
270.19998,15901.02734
270.22,16637.240234375
270.24,17356.384765625
270.25998,18060.974609375
270.28,18750.005859375
270.3,19421.392578125
270.32,20076.048828125
270.34,20716.33203
270.36,21343.42188
270.38,21958.482421875
270.4,22564.404296875
270.41998,23166.826171875
270.44,23769.443359375
270.46,24370.50391
270.47998,24965.353515625
270.5,25550.53906
270.52,26124.55859
270.54,26685.408203125
270.56,27229.94531
270.58,27754.955078125
270.6,28260.341796875
270.62,28747.998046875
270.63998,29216.810546875
270.66,29665.388671875
270.68,30095.3125
270.69998,30507.51563
270.72,30900.056640625
270.74,31269.15625
270.75998,31611.931640625
270.78,31928.388671875
270.8,32221.568359375
270.82,32493.994140625
270.84,32745.927734375
270.86,32976.47266
270.88,33184.53516
270.9,33369.625
270.91998,33529.85547
270.94,33664.6875
270.96,33774.90234
270.97998,33862.83594
271,33931.89844
271.02,33986.41406
271.04,34033.22266
271.06,34078.98438
271.08,34127.52344
271.1,34177.0625
271.12,34223.77734
271.13998,34262.39844
271.16,34287.63672
271.18,34295.28516
271.19998,34282.0625
271.22,34245.79297
271.24,34184.79688
271.25998,34098.06641
271.28,33985.35547
271.3,33845.125
271.32,33679.19141
271.34,33491.60547
271.36,33281.53906
271.38,33044.05469
271.4,32779.22266
271.41998,32495.349609375
271.44,32199.505859375
271.46,31894.642578125
271.47998,31579.291015625
271.5,31249.98438
271.52,30906.869140625
271.54,30546.60547
271.56,30161.419921875
271.58,29746.52344
271.6,29302.19141
271.62,28828.65234
271.63998,28323.978515625
271.66,27782.35547
271.68,27204.64063
271.69998,26596.384765625
271.72,25962.77734
271.74,25306.89453
271.75998,24629.86719
271.78,23936.220703125
271.8,23233.525390625
271.82,22526.076171875
271.84,21817.37109
271.86,21114.98438
271.88,20427.705078125
271.9,19758.93359
271.91998,19104.67969
271.94,18458.33984
271.96,17817.333984375
271.97998,17178.87891
272,16537.60547
272.02,15891.505859375
272.04,15238.3916015625
272.06,14573.5107421875
272.08,13888.93359
272.1,13180.625
272.12,12447.8369140625
272.13998,11690.9677734375
272.16,10910.033203125
272.18,10104.572265625
272.19998,9278.109375
272.22,8437.3779296875
272.24,7584.132813
272.25998,6716.0625
272.28,5833.224609
272.3,4940.626953
272.32,4044.64624023438
272.34,3148.68896484375
272.36,2253.35424804688
272.38,1359.2822265625
272.4,469.176116943359
272.41998,-415.5050964
272.44,-1294.576904
272.46,-2165.205566
272.47998,-3022.621826
272.5,-3865.168701
272.52,-4697.791504
272.54,-5528.203125
272.56,-6358.176758
272.58,-7182.025391
272.6,-7992.820313
272.62,-8788.561523
272.63998,-9571.151367
272.66,-10343.95117
272.68,-11110.37988
272.69998,-11875.07813
272.72,-12642.08008
272.74,-13410.14258
272.75998,-14175.19629
272.78,-14934.23242
272.8,-15690.53711
272.82,-16449.125
272.84,-17210.40625
272.86,-17970.57031
272.88,-18726.14258
272.9,-19477.65234
272.91998,-20227.84766
272.94,-20977.1543
272.96,-21724.26953
272.97998,-22465.38281
273,-23190.85938
273.02,-23887.37891
273.04,-24545.70703
273.06,-25163.64648
273.08,-25746.88867
273.1,-26301.76758
273.12,-26828.95508
273.13998,-27330.08789
273.16,-27808.76367
273.18,-28269.35742
273.19998,-28716.36719
273.22,-29151.65625
273.24,-29577.27344
273.25998,-29996.25586
273.28,-30408.42969
273.3,-30811.20117
273.32,-31206.53906
273.34,-31599.80469
273.36,-31993.53516
273.38,-32382.40039
273.4,-32755.69336
273.41998,-33103.01172
273.44,-33419.28125
273.46,-33702.92188
273.47998,-33953.29688
273.5,-34172.58594
273.52,-34366.35938
273.54,-34539.75
273.56,-34695.73828
273.58,-34833.97266
273.6,-34954.12109
273.62,-35056.94922
273.63998,-35140.51953
273.66,-35199.07031
273.68,-35228.83594
273.69998,-35228.48828
273.72,-35201.35547
273.74,-35153.29297
273.75998,-35086.58203
273.78,-35003.39453
273.8,-34905.79688
273.82,-34793.26563
273.84,-34663.00781
273.86,-34513.63281
273.88,-34344.03906
273.9,-34157.71484
273.91998,-33959.41016
273.94,-33749.0625
273.96,-33527.99609
273.97998,-33295.73828
274,-33049.83984
274.02,-32789.23047
274.04,-32508.85156
274.06,-32201.99219
274.08,-31866.23242
274.1,-31500.91016
274.12,-31104.76953
274.13998,-30680.2832
274.16,-30232.51953
274.18,-29766.36914
274.19998,-29288.28711
274.22,-28802.63086
274.24,-28308.29883
274.25998,-27804.48438
274.28,-27292.96289
274.3,-26774.25391
274.32,-26246.33398
274.34,-25708.87695
274.36,-25161.14258
274.38,-24601.45898
274.4,-24028.16211
274.41998,-23438.21484
274.44,-22829.27148
274.46,-22199.79883
274.47998,-21549.34766
274.5,-20874.65234
274.52,-20171.25781
274.54,-19439.625
274.56,-18684.32031
274.58,-17909.02539
274.6,-17119.07813
274.62,-16318.95215
274.63998,-15510.14063
274.66,-14693.875
274.68,-13875.02051
274.69998,-13054.68164
274.72,-12231.5791
274.74,-11406.15039
274.75998,-10577.54883
274.78,-9744.438477
274.8,-8905.283203
274.82,-8059.455566
274.84,-7209.472168
274.86,-6359.34668
274.88,-5510.548828
274.9,-4661.079102
274.91998,-3809.146729
274.94,-2954.472168
274.96,-2096.856934
274.97998,-1238.99707
275,-383.4938354
275.02,471.042785644531
275.04,1323.18249511719
275.06,2171.00756835938
275.08,3015.84155273438
275.1,3859.80053710938
275.12,4702.77392578125
275.13998,5545.45263671875
275.16,6389.8134765625
275.18,7236.738281
275.19998,8086.87158203125
275.22,8940.457031
275.24,9791.111328
275.25998,10630.259765625
275.28,11453.8466796875
275.3,12258.9580078125
275.32,13043.9306640625
275.34,13809.7119140625
275.36,14558.71094
275.38,15295.400390625
275.4,16024.125
275.41998,16745.662109375
275.44,17457.900390625
275.46,18159.666015625
275.47998,18850.75781
275.5,19531.13672
275.52,20200.30859
275.54,20856.45703
275.56,21499.95703
275.58,22134.408203125
275.6,22763.041015625
275.62,23390.228515625
275.63998,24017.552734375
275.66,24642.708984375
275.68,25263.224609375
275.69998,25874.10156
275.72,26471.64453
275.74,27055.451171875
275.75998,27624.658203125
275.78,28178.603515625
275.8,28716.85547
275.82,29235.78906
275.84,29732.99219
275.86,30207.740234375
275.88,30657.982421875
275.9,31081.54297
275.91998,31475.36719
275.94,31837.837890625
275.96,32170.23438
275.97998,32475.45313
276,32758.853515625
276.02,33023.75781
276.04,33269.69922
276.06,33496.75391
276.08,33705.92578
276.1,33895.87891
276.12,34066.75781
276.13998,34221
276.16,34359.71875
276.18,34485.02344
276.19998,34600.42188
276.22,34708.63281
276.24,34809.10547
276.25998,34899.42188
276.28,34979.39844
276.3,35047.79688
276.32,35101.93359
276.34,35138.78125
276.36,35156.41797
276.38,35152.44922
276.4,35126.56641
276.41998,35080.51953
276.44,35014.96094
276.46,34929.83203
276.47998,34822.9375
276.5,34691.39063
276.52,34531.75391
276.54,34341.91016
276.56,34124.48047
276.58,33880.8125
276.6,33610.33594
276.62,33312.15625
276.63998,32982.44531
276.66,32617.931640625
276.68,32222.095703125
276.69998,31799.33594
276.72,31351.791015625
276.74,30883.021484375
276.75998,30396.34375
276.78,29891.435546875
276.8,29371.00391
276.82,28841.236328125
276.84,28307.029296875
276.86,27773.36719
276.88,27239.900390625
276.9,26701.384765625
276.91998,26153.744140625
276.94,25598.90234
276.96,25039.169921875
276.97998,24474.28516
277,23900.376953125
277.02,23312.806640625
277.04,22709.236328125
277.06,22082.58984
277.08,21426.521484375
277.1,20744.154296875
277.12,20043.322265625
277.13998,19331.0625
277.16,18611.681640625
277.18,17881.603515625
277.19998,17140.677734375
277.22,16399.16016
277.24,15661.1787109375
277.25998,14923.375
277.28,14181.0224609375
277.3,13430.3759765625
277.32,12668.07813
277.34,11889.5283203125
277.36,11089.8505859375
277.38,10270.22656
277.4,9438.2568359375
277.41998,8597.9521484375
277.44,7744.90771484375
277.46,6872.05712890625
277.47998,5977.39697265625
277.5,5066.06005859375
277.52,4144.7177734375
277.54,3216.61669921875
277.56,2284.98486328125
277.58,1356.72229003906
277.6,437.987274169922
277.62,-467.7346191
277.63998,-1359.437256
277.66,-2236.279541
277.68,-3096.218994
277.69998,-3938.259033
277.72,-4766.416016
277.74,-5588.021484
277.75998,-6407.6875
277.78,-7224.863281
277.8,-8035.166504
277.82,-8837.016602
277.84,-9632.547852
277.86,-10427.73145
277.88,-11231.41895
277.9,-12048.51465
277.91998,-12880.1123
277.94,-13725.65234
277.96,-14581.76465
277.97998,-15443.87012
278,-16307.60449
278.02,-17167.55273
278.04,-18017.10938
278.06,-18848.05664
278.08,-19650.66016
278.1,-20417.5918
278.12,-21148.67773
278.13998,-21849.19141
278.16,-22520.88086
278.18,-23162.33203
278.19998,-23771.63086
278.22,-24348.93164
278.24,-24899.76953
278.25998,-25432.62109
278.28,-25954.83984
278.3,-26472.9707
278.32,-26991.78125
278.34,-27515.23242
278.36,-28042.8457
278.38,-28568.86133
278.4,-29089.61914
278.41998,-29604.16602
278.44,-30109.85938
278.46,-30602.1875
278.47998,-31074.37891
278.5,-31521.67188
278.52,-31945.08984
278.54,-32348.63867
278.56,-32733.45313
278.58,-33098.88672
278.6,-33444.38672
278.62,-33768.03906
278.63998,-34068.17578
278.66,-34343.08984
278.68,-34592.10547
278.69998,-34819.5
278.72,-35030.30859
278.74,-35225.10156
278.75998,-35402.12109
278.78,-35556.875
278.8,-35688.32422
278.82,-35799.26953
278.84,-35890.15625
278.86,-35961.49609
278.88,-36013.94531
278.9,-36046.16797
278.91998,-36058.97656
278.94,-36052.40234
278.96,-36027.21094
278.97998,-35986.89453
279,-35932.07031
279.02,-35863.89063
279.04,-35778.48438
279.06,-35668.27734
279.08,-35532.00391
279.1,-35373.19141
279.12,-35193.39453
279.13998,-34993.65625
279.16,-34770.66797
279.18,-34517.48047
279.19998,-34233.26172
279.22,-33920.77344
279.24,-33581.40625
279.25998,-33218.72266
279.28,-32838.30078
279.3,-32440.51953
279.32,-32024.57422
279.34,-31593.41992
279.36,-31147.70508
279.38,-30688.19336
279.4,-30219.51953
279.41998,-29743.09375
279.44,-29254.45508
279.46,-28752.58594
279.47998,-28240.82813
279.5,-27720.02734
279.52,-27188.88477
279.54,-26647.53125
279.56,-26092.67188
279.58,-25518.03516
279.6,-24918.49609
279.62,-24291.07813
279.63998,-23634.46289
279.66,-22952.11328
279.68,-22249.79297
279.69998,-21530.49219
279.72,-20795.58594
279.74,-20044.66406
279.75998,-19278.19141
279.78,-18495.34766
279.8,-17694.80078
279.82,-16878.37891
279.84,-16047.36621
279.86,-15201.99023
279.88,-14345.30957
279.9,-13481.89746
279.91998,-12617.08008
279.94,-11757.61621
279.96,-10906.45996
279.97998,-10058.91895
280,-9209.867188
280.02,-8357.952148
280.04,-7502.556641
280.06,-6646.253906
280.08,-5794.306152
280.1,-4951.919922
280.12,-4123.230469
280.13998,-3308.75293
280.16,-2503.796387
280.18,-1703.480835
280.19998,-905.5311279
280.22,-108.2102432
280.24,694.487060546875
280.25998,1508.43005371094
280.28,2336.42163085938
280.3,3177.45776367188
280.32,4028.28491210938
280.34,4883.4072265625
280.36,5738.19287109375
280.38,6593.7666015625
280.4,7449.86279296875
280.41998,8309.4169921875
280.44,9173.4111328125
280.46,10035.513671875
280.47998,10888.279296875
280.5,11724.21094
280.52,12536.7353515625
280.54,13322.466796875
280.56,14081.7880859375
280.58,14817.67969
280.6,15532.8369140625
280.62,16231.2021484375
280.63998,16918.25
280.66,17600.740234375
280.68,18284.173828125
280.69998,18972.22266
280.72,19663.556640625
280.74,20353.98828
280.75998,21040.91406
280.78,21723.005859375
280.8,22399.29297
280.82,23071.50391
280.84,23740.455078125
280.86,24404.10547
280.88,25057.87891
280.9,25696
280.91998,26311.86719
280.94,26898.28516
280.96,27453.474609375
280.97998,27978.279296875
281,28473.052734375
281.02,28938.98828
281.04,29377.572265625
281.06,29791.80469
281.08,30185.63281
281.1,30561.16016
281.12,30916.28906
281.13998,31251.58984
281.16,31569.33984
281.18,31869.49609
281.19998,32152.67969
281.22,32421.22266
281.24,32682.099609375
281.25998,32944.05859
281.28,33211.35547
281.3,33482.03906
281.32,33751.64844
281.34,34016.32422
281.36,34273.50391
281.38,34519.37109
281.4,34749.97656
281.41998,34963.50781
281.44,35159.71875
281.46,35337.59375
281.47998,35488.86328
281.5,35603.62109
281.52,35681.12891
281.54,35721.43359
281.56,35722.58594
281.58,35680.28516
281.6,35586.5
281.62,35444.16016
281.63998,35264.1875
281.66,35051.20703
281.68,34808.61328
281.69998,34542.61719
281.72,34257.76563
281.74,33955.82422
281.75998,33637.25391
281.78,33302.17969
281.8,32954.70703
281.82,32604.763671875
281.84,32258.158203125
281.86,31914.875
281.88,31573.900390625
